SKU,Parent_SKU,Parent_SKU Name,Product_Name,Brand,Category,Sub_Category,Model_Number,MRP,Purchase Price,Profit % Multiplier,Selling_Price,Stock_Quantity,Attribute_Color,Attribute_Storage,Attribute_RAM,Filter_OS,Filter_Screen_Size_inch,Filter_Display_Type,Filter_Processor,Filter_Primary_Camera_MP,Filter_Battery_mAh,Filter_Network_Type,Technical Specification,Short_Description,Long_Description,Whats_In_The_Box,Image_URL_1,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Image_URL_6,Video_URL_1,Video_URL_2,HSN_Code,GST_Rate,Shipping_Weight_kg,Shipping_Dimensions_cm,URL_Slug,Meta_Title,Meta_Description
IPhone_Air-512GB-SB,Iphone-Air,Apple iphone Air,"iPhone Air (Space Black, 512GB)",Apple,Mobiles,Smartphones,,139900,,,,,Space Black,512GB,,IOS 26,6.5,Super Retina XDR Dispaly(OLED),"A 19, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-air-storage-select-202509-spaceblack?wid=5120&hei=2880&fmt=webp&qlt=90&.v=ak1sZkd3dVNNaXV6UjRtdDkxRENRY084U2hIc1dzK3R2VnN1VkU4WXRzVUJreGNZazNMaE1yR1pGVzdrbnoxQXF2TWlpSzUzejRCZGt2SjJUNGl1VEE4bm1RcmlWRWp2eDN1WHNkSjNmUllBVm5iWkNuQTNqTjI2ejdzci9LNWc&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-air-finish-select-202509-spaceblack_GEO_EMEA?wid=5120&hei=2880&fmt=webp&qlt=90&.v=NUpaQVl1bitSNmJWZUdKdi9QZHhsQnMyOXpiUEVyWXc0UFVFMUg1R1ZtcS9YMlVmanU4cklFdmpYOFlBR2lWcXNCckZqMTMrS3dIUWFPL2dFWXJDTmhNQnJMcnc4RkxJd3ZMc3hKZVVFWHVHcDViU1hDZzBHVUxnK3AzVUE2am9ldmp1bEZXQk52NGFBWUN6aDlkR0d3&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-air-finish-select-202509-spaceblack_AV2?wid=5120&hei=2880&fmt=webp&qlt=90&.v=NUpaQVl1bitSNmJWZUdKdi9QZHhsQnMyOXpiUEVyWXc0UFVFMUg1R1ZtcGxRZHJHWXp3SVU3L3Z1TUJqSG00NGxjZnhHRHJyenVmME5KTm9Sd1ZaU3NqbWRhTGpRM2xxVWJRWUhSaDlCQ29HL0JrWUtmQ1ZqUUFEbzhLNnJoc0RlODBad1VqYUZ3RW54YkRKL2hzbXVR&traceId=2,,,,,,,,,,,,
IPhone_Air-1TB-SB,Iphone-Air,Apple iphone Air,"iPhone Air (Space Black, 1TB)",Apple,Mobiles,Smartphones,,159900,,,,,Space Black,1TB,,IOS 26,6.5,Super Retina XDR Dispaly(OLED),"A 19, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-air-storage-select-202509-spaceblack?wid=5120&hei=2880&fmt=webp&qlt=90&.v=ak1sZkd3dVNNaXV6UjRtdDkxRENRY084U2hIc1dzK3R2VnN1VkU4WXRzVUJreGNZazNMaE1yR1pGVzdrbnoxQXF2TWlpSzUzejRCZGt2SjJUNGl1VEE4bm1RcmlWRWp2eDN1WHNkSjNmUllBVm5iWkNuQTNqTjI2ejdzci9LNWc&traceId=3,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-air-finish-select-202509-spaceblack_GEO_EMEA?wid=5120&hei=2880&fmt=webp&qlt=90&.v=NUpaQVl1bitSNmJWZUdKdi9QZHhsQnMyOXpiUEVyWXc0UFVFMUg1R1ZtcS9YMlVmanU4cklFdmpYOFlBR2lWcXNCckZqMTMrS3dIUWFPL2dFWXJDTmhNQnJMcnc4RkxJd3ZMc3hKZVVFWHVHcDViU1hDZzBHVUxnK3AzVUE2am9ldmp1bEZXQk52NGFBWUN6aDlkR0d3&traceId=3,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-air-finish-select-202509-spaceblack_AV2?wid=5120&hei=2880&fmt=webp&qlt=90&.v=NUpaQVl1bitSNmJWZUdKdi9QZHhsQnMyOXpiUEVyWXc0UFVFMUg1R1ZtcGxRZHJHWXp3SVU3L3Z1TUJqSG00NGxjZnhHRHJyenVmME5KTm9Sd1ZaU3NqbWRhTGpRM2xxVWJRWUhSaDlCQ29HL0JrWUtmQ1ZqUUFEbzhLNnJoc0RlODBad1VqYUZ3RW54YkRKL2hzbXVR&traceId=3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPhone_16_Plus-256GB-U,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (Ultramarine, 256GB)",Apple,Mobiles,Smartphones,,69900,,,,,Ultramarine,256GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDJrQmVLSXFrTCsvY1VvVmRlZkVnMzJKTG1lVWJJT2RXQWE0Mm9rU1V0V0Q4OFk3MnZieXRxSHQ2dGNrSFE2Uys0UmdXWi9jaTBCeEx5VFNDNXdWbmdB&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDJSc2VJb0FISFY1LzJCMlcyeCs0eEFUMngwVnJycmY0WkN2ZnNvOUpFNFdDTUREQk5CRW4yMW9NMnhRVW44SmlzZEp3T3dBc2FVNWR0dzBraklzR2RB&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDROSXA0bDVkMUh3bnUrQ3QzckNHbXdUMngwVnJycmY0WkN2ZnNvOUpFNFhzNEQ5eGhYcEE5aDd2citRelRsVkFTVFRSZVVYczVWNUFpblc4ZnozcU5B&traceId=1,,,,,,,,,,,,
IPhone_16_Plus-512GB-U,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (Ultamarine, 512GB)",Apple,Mobiles,Smartphones,,79900,,,,,Ultramarine,512GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDJrQmVLSXFrTCsvY1VvVmRlZkVnMzJKTG1lVWJJT2RXQWE0Mm9rU1V0V0Q4OFk3MnZieXRxSHQ2dGNrSFE2Uys0UmdXWi9jaTBCeEx5VFNDNXdWbmdB&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDJSc2VJb0FISFY1LzJCMlcyeCs0eEFUMngwVnJycmY0WkN2ZnNvOUpFNFdDTUREQk5CRW4yMW9NMnhRVW44SmlzZEp3T3dBc2FVNWR0dzBraklzR2RB&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDROSXA0bDVkMUh3bnUrQ3QzckNHbXdUMngwVnJycmY0WkN2ZnNvOUpFNFhzNEQ5eGhYcEE5aDd2citRelRsVkFTVFRSZVVYczVWNUFpblc4ZnozcU5B&traceId=2,,,,,,,,,,,,
IPhone_16_Plus-256GB-T,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (Teal, 256GB)",Apple,Mobiles,Smartphones,,69900,,,,,Teal,256GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-teal?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L0IwNTFtRWJyTEhXTVJ5VURtbkU2V3F2TWlpSzUzejRCZGt2SjJUNGl1VEE4bm1RcmlWRWp2eDN1WHNkSjNmUllzdEloeWpsNHM1ODlJeTR1WVJnV20&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-teal_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L0xZbkJIYldDVmxLWnA1Y2NRRHlYaFpGQnBBWVp4a3ZSd0Y4NzlDUVE4dUoyTGQvczVjTzVnd1B6UVQwaE1kY2cyWmtISHhXd2VEczFhNkFKTHFTT1Q5bS9qU3RDNGJ5OGdhWmU3aTBycll3&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-teal_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4KzVDenFPYnBVV0RwZTB5VHVFTll4blpGQnBBWVp4a3ZSd0Y4NzlDUVE4dUoyTGQvczVjTzVnd1B6UVQwaE1kY2hVdjZNakkxU0ZDd0Vrd3NTak9tYmZmS1BIR3ZTUTlFUzFjSFBXOGFDOHZn&traceId=1,,,,,,,,,,,,
IPhone_16_Plus-512GB-T,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (Teal, 512GB)",Apple,Mobiles,Smartphones,,79900,,,,,Teal,512GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-teal?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L0IwNTFtRWJyTEhXTVJ5VURtbkU2V3F2TWlpSzUzejRCZGt2SjJUNGl1VEE4bm1RcmlWRWp2eDN1WHNkSjNmUllzdEloeWpsNHM1ODlJeTR1WVJnV20&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-teal_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L0xZbkJIYldDVmxLWnA1Y2NRRHlYaFpGQnBBWVp4a3ZSd0Y4NzlDUVE4dUoyTGQvczVjTzVnd1B6UVQwaE1kY2cyWmtISHhXd2VEczFhNkFKTHFTT1Q5bS9qU3RDNGJ5OGdhWmU3aTBycll3&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-teal_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4KzVDenFPYnBVV0RwZTB5VHVFTll4blpGQnBBWVp4a3ZSd0Y4NzlDUVE4dUoyTGQvczVjTzVnd1B6UVQwaE1kY2hVdjZNakkxU0ZDd0Vrd3NTak9tYmZmS1BIR3ZTUTlFUzFjSFBXOGFDOHZn&traceId=2,,,,,,,,,,,,
IPhone_16_Plus-256GB-P,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (Pink, 256GB)",Apple,Mobiles,Smartphones,,69900,,,,,Pink,256GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-pink?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OGNDaFdYdHQ0L2VyT2lVS3J0dUtUeHF2TWlpSzUzejRCZGt2SjJUNGl1VEE4bm1RcmlWRWp2eDN1WHNkSjNmUlkxRnJpVFI4NGhndHdQd2RyT05hdjY&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-pink_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L01TQ29vNzE2eGZtY1pQYUg1b2NTblpGQnBBWVp4a3ZSd0Y4NzlDUVE4dUoyTGQvczVjTzVnd1B6UVQwaE1kY2doNkt0THY5aHQ4RnJLOGRhclVZd3ZWZi85bWtaZlNMb0JXK3JBT1NpbnRn&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-pink_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4ODNCRHo0VzdzdDd5M2E5RmpkZ2JBelpGQnBBWVp4a3ZSd0Y4NzlDUVE4dUoyTGQvczVjTzVnd1B6UVQwaE1kY2k0a1kzUUoxVXprQ1YyOUxKSWx4Tkx5d29kMmpNVXl1Rmp4TG9IN29zT0lR&traceId=1,,,,,,,,,,,,
IPhone_16_Plus-512GB-P,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (Pink, 512GB)",Apple,Mobiles,Smartphones,,79900,,,,,Pink,512GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-pink?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OGNDaFdYdHQ0L2VyT2lVS3J0dUtUeHF2TWlpSzUzejRCZGt2SjJUNGl1VEE4bm1RcmlWRWp2eDN1WHNkSjNmUlkxRnJpVFI4NGhndHdQd2RyT05hdjY&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-pink_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L01TQ29vNzE2eGZtY1pQYUg1b2NTblpGQnBBWVp4a3ZSd0Y4NzlDUVE4dUoyTGQvczVjTzVnd1B6UVQwaE1kY2doNkt0THY5aHQ4RnJLOGRhclVZd3ZWZi85bWtaZlNMb0JXK3JBT1NpbnRn&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-pink_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4ODNCRHo0VzdzdDd5M2E5RmpkZ2JBelpGQnBBWVp4a3ZSd0Y4NzlDUVE4dUoyTGQvczVjTzVnd1B6UVQwaE1kY2k0a1kzUUoxVXprQ1YyOUxKSWx4Tkx5d29kMmpNVXl1Rmp4TG9IN29zT0lR&traceId=2,,,,,,,,,,,,
IPhone_16_Plus-256GB-W,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (White, 256GB)",Apple,Mobiles,Smartphones,,69900,,,,,White,256GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-white?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L2JhVVdqaTJRWXhaTUQrck5qRnZDNE9MekhWSGZtV1pvV240QzNuTk80VS9jVTIwcEJjL3Axby9SNE1La0phb1VadjUrVm5Sd0NSMGhLdzZzam8vcmw&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-white_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L3ZNMGIrWUR0eUlpZktOWGFYbzJBNzhLcXQxZ1h0QThIT2dnUm5qbGk5OUJkSERIUjY1Wk1Od3FtNjF6NFZLVXZ3c1RPRllUUUlHSjcwWmIxVFR6RUl5RXluOFpkdlNkVUxXZkQ1S2gveUt3&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-white_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4K0ZZSHhIbHNzV2xLeWdPRkt3elRrMDhLcXQxZ1h0QThIT2dnUm5qbGk5OUJkSERIUjY1Wk1Od3FtNjF6NFZLVXZaR0gyRkhtMEx0MUFNVzJsSzJTaDhzdnJhaXlHdnRHS3FGb3NXYWVtMUNn&traceId=1,,,,,,,,,,,,
IPhone_16_Plus-512GB-W,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (White, 512GB)",Apple,Mobiles,Smartphones,,79900,,,,,White,512GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-white?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L2JhVVdqaTJRWXhaTUQrck5qRnZDNE9MekhWSGZtV1pvV240QzNuTk80VS9jVTIwcEJjL3Axby9SNE1La0phb1VadjUrVm5Sd0NSMGhLdzZzam8vcmw&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-white_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L3ZNMGIrWUR0eUlpZktOWGFYbzJBNzhLcXQxZ1h0QThIT2dnUm5qbGk5OUJkSERIUjY1Wk1Od3FtNjF6NFZLVXZ3c1RPRllUUUlHSjcwWmIxVFR6RUl5RXluOFpkdlNkVUxXZkQ1S2gveUt3&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-white_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4K0ZZSHhIbHNzV2xLeWdPRkt3elRrMDhLcXQxZ1h0QThIT2dnUm5qbGk5OUJkSERIUjY1Wk1Od3FtNjF6NFZLVXZaR0gyRkhtMEx0MUFNVzJsSzJTaDhzdnJhaXlHdnRHS3FGb3NXYWVtMUNn&traceId=2,,,,,,,,,,,,
IPhone_16_Plus-256GB-B,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (Black, 256GB)",Apple,Mobiles,Smartphones,,69900,,,,,Black,256GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-black?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L2xJT1MvUkQrVjRwaXNCNlgyUGhDdU9MekhWSGZtV1pvV240QzNuTk80VS9jVTIwcEJjL3Axby9SNE1La0phb1ZybFRjTGx3Ymc5Q0xLTWVYeWNsMG8&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-black_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OU9UZVBKcEN5SzBLOFNQVkFhODNMRThLcXQxZ1h0QThIT2dnUm5qbGk5OUJkSERIUjY1Wk1Od3FtNjF6NFZLVXR2L2tPVWZ5emllTjZaUEVWMkM1d000SjlWMEdLOXVwa2s1eEtSWEZKUkRB&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-black_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4K1ZSbUgxeUdLc0t3R054REtCS09ldjhLcXQxZ1h0QThIT2dnUm5qbGk5OUJkSERIUjY1Wk1Od3FtNjF6NFZLVXZsNUpGamlSQTN0S2g4Z0c5anRzT2F6cGVHNzNXeWh0cG9QU2Jvc2xVMFZB&traceId=1,,,,,,,,,,,,
IPhone_16_Plus-512GB-B,Iphone-16-Plus,Apple iphone 16 Plus,"iPhone 16 Plus (Black, 512GB)",Apple,Mobiles,Smartphones,,79900,,,,,Black,512GB,,IOS 18,6.7,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-black?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4L2xJT1MvUkQrVjRwaXNCNlgyUGhDdU9MekhWSGZtV1pvV240QzNuTk80VS9jVTIwcEJjL3Axby9SNE1La0phb1ZybFRjTGx3Ymc5Q0xLTWVYeWNsMG8&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-black_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OU9UZVBKcEN5SzBLOFNQVkFhODNMRThLcXQxZ1h0QThIT2dnUm5qbGk5OUJkSERIUjY1Wk1Od3FtNjF6NFZLVXR2L2tPVWZ5emllTjZaUEVWMkM1d000SjlWMEdLOXVwa2s1eEtSWEZKUkRB&traceId=2,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-black_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4K1ZSbUgxeUdLc0t3R054REtCS09ldjhLcXQxZ1h0QThIT2dnUm5qbGk5OUJkSERIUjY1Wk1Od3FtNjF6NFZLVXZsNUpGamlSQTN0S2g4Z0c5anRzT2F6cGVHNzNXeWh0cG9QU2Jvc2xVMFZB&traceId=2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPhone_16_128GB-U,Iphone-16,Apple iphone 16 ,"iPhone 16 (Ultramarine, 128GB)",Apple,Mobiles,Smartphones,,,,,,,Ultramarine,256GB,,IOS 18,6.1,Super Retina XDR Dispaly(OLED),"A 18, 6 Core Hexa Processor",48,,"5G, 4G VOLTE, 4G, 3G, 2G",,,,,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDJrQmVLSXFrTCsvY1VvVmRlZkVnMzJKTG1lVWJJT2RXQWE0Mm9rU1V0V0Q4OFk3MnZieXRxSHQ2dGNrSFE2Uys0UmdXWi9jaTBCeEx5VFNDNXdWbmdB&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine_AV1?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDJSc2VJb0FISFY1LzJCMlcyeCs0eEFUMngwVnJycmY0WkN2ZnNvOUpFNFdDTUREQk5CRW4yMW9NMnhRVW44SmlzZEp3T3dBc2FVNWR0dzBraklzR2RB&traceId=1,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-16-finish-select-202409-6-7inch-ultramarine_AV3?wid=5120&hei=2880&fmt=webp&qlt=90&.v=UXp1U3VDY3IyR1hNdHZwdFdOLzg1V0tFK1lhSCtYSGRqMUdhR284NTN4OUp1NDJCalJ6MnpHSm1KdCtRZ0FvSDROSXA0bDVkMUh3bnUrQ3QzckNHbXdUMngwVnJycmY0WkN2ZnNvOUpFNFhzNEQ5eGhYcEE5aDd2citRelRsVkFTVFRSZVVYczVWNUFpblc4ZnozcU5B&traceId=1,,,,,,,,,,,,
